array_coordinate_block_size	seed	draw	cohort_median_patient_local_r
12	20260813	473	0.23861256775534137
12	20260813	474	0.2397944278912678
12	20260813	475	0.22572717136647147
12	20260813	476	0.21844545640162852
12	20260813	477	0.2466884121148265
12	20260813	478	0.22940527652565745
12	20260813	479	0.22709351731746685
12	20260813	480	0.19448501849175984
12	20260813	481	0.23897657521311108
12	20260813	482	0.21573323161563002
12	20260813	483	0.23898423801791024
12	20260813	484	0.22916281432639596
12	20260813	485	0.21918539050826147
12	20260813	486	0.2317057855527768
12	20260813	487	0.23002437934888864
12	20260813	488	0.23507447790696678
12	20260813	489	0.23974424572242975
12	20260813	490	0.22139121550514287
12	20260813	491	0.21623998017738433
12	20260813	492	0.20702226458144973
12	20260813	493	0.22248110972712867
12	20260813	494	0.22592612607951562
12	20260813	495	0.2339687173930583
12	20260813	496	0.22246757861699107
12	20260813	497	0.2343512465771451
12	20260813	498	0.2358029129436986
12	20260813	499	0.23390483948387397
12	20260813	500	0.21870794152762496
12	20260813	501	0.234276672399394
12	20260813	502	0.21834210351215236
12	20260813	503	0.2337256094615502
12	20260813	504	0.23033457328916956
12	20260813	505	0.2271827883149516
12	20260813	506	0.19865708944240051
12	20260813	507	0.21747298387309166
12	20260813	508	0.184896136200089
12	20260813	509	0.24123837153974392
12	20260813	510	0.21207375470261078
12	20260813	511	0.24268973964413215
12	20260813	512	0.222172585695696
12	20260813	513	0.22311481088718693
12	20260813	514	0.221893431422051
12	20260813	515	0.21856700475201862
12	20260813	516	0.2132348541005678
12	20260813	517	0.2305538033010211
12	20260813	518	0.2377281974264225
12	20260813	519	0.22402553766527214
12	20260813	520	0.23487819477994532
12	20260813	521	0.2231447355194734
12	20260813	522	0.2305670466622992
12	20260813	523	0.1986549901968569
12	20260813	524	0.2034693843128348
12	20260813	525	0.2572790109524628
12	20260813	526	0.22705600949078716
12	20260813	527	0.21397090472426655
12	20260813	528	0.26005592442120745
12	20260813	529	0.2100802175528237
12	20260813	530	0.23830877086289232
12	20260813	531	0.24437622741845605
12	20260813	532	0.22602258429357774
12	20260813	533	0.22405781125417185
12	20260813	534	0.23087677778059457
12	20260813	535	0.23244290701638265
12	20260813	536	0.23747841664025765
12	20260813	537	0.21124597917560123
12	20260813	538	0.23227034231152882
12	20260813	539	0.22357362833220545
12	20260813	540	0.2418625691994996
12	20260813	541	0.22165763943468328
12	20260813	542	0.20931293000488943
12	20260813	543	0.22591704157407488
12	20260813	544	0.23363857899682935
12	20260813	545	0.21738931400765504
12	20260813	546	0.22448340569075514
12	20260813	547	0.22756336809545874
12	20260813	548	0.23149897970141434
12	20260813	549	0.2170056994013203
12	20260813	550	0.23182223749563316
12	20260813	551	0.2187009351797221
12	20260813	552	0.2288475950938906
12	20260813	553	0.20741249318463673
12	20260813	554	0.23245468436938665
12	20260813	555	0.2363479087669198
12	20260813	556	0.1957692855656194
12	20260813	557	0.2405022232392713
12	20260813	558	0.20085701774268572
12	20260813	559	0.19879812502611616
12	20260813	560	0.2352870224749979
12	20260813	561	0.20718691004014822
12	20260813	562	0.21609583178374622
12	20260813	563	0.22674690409190235
12	20260813	564	0.23644901655688688
12	20260813	565	0.2328384123319432
12	20260813	566	0.22263211343036798
12	20260813	567	0.21700477889062095
12	20260813	568	0.228876575466234
12	20260813	569	0.23324405122628994
12	20260813	570	0.2273973862717517
12	20260813	571	0.21635884947757833
12	20260813	572	0.21393609934432142
12	20260813	573	0.20091150887907028
12	20260813	574	0.20722632873577823
12	20260813	575	0.24133494826020896
12	20260813	576	0.220894339999247
12	20260813	577	0.2182169982920416
12	20260813	578	0.21778583251674433
12	20260813	579	0.21731271517901676
12	20260813	580	0.24114640667516674
12	20260813	581	0.2123763177112784
12	20260813	582	0.20919592261221004
12	20260813	583	0.21795644958395655
12	20260813	584	0.2396034245096419
12	20260813	585	0.23480553112968117
12	20260813	586	0.22657424116035327
12	20260813	587	0.249601345597326
12	20260813	588	0.2395864991211747
12	20260813	589	0.2109254449154021
12	20260813	590	0.2509048578292839
12	20260813	591	0.22548767897508176
12	20260813	592	0.23789994948523033
12	20260813	593	0.24086506466884303
12	20260813	594	0.23453145178787116
12	20260813	595	0.23490825176234775
12	20260813	596	0.2402504461861143
12	20260813	597	0.23073866868580845
12	20260813	598	0.2179149753819717
12	20260813	599	0.23080192788194204
12	20260813	600	0.23984194762327923
12	20260813	601	0.23657443103528572
12	20260813	602	0.22046778413384505
12	20260813	603	0.22203255490284468
12	20260813	604	0.22777458679312568
12	20260813	605	0.2484545314308778
12	20260813	606	0.25509463682766664
12	20260813	607	0.23472944672049675
12	20260813	608	0.230747348456326
12	20260813	609	0.21649302022716538
12	20260813	610	0.24460294117780507
12	20260813	611	0.24160131904737775
12	20260813	612	0.19912860396547913
12	20260813	613	0.21043923953855964
12	20260813	614	0.21140317583037757
12	20260813	615	0.20639581016649317
12	20260813	616	0.23160834525121576
12	20260813	617	0.21568638997312278
12	20260813	618	0.21399306168003152
12	20260813	619	0.2331344800839923
12	20260813	620	0.22365509160912683
12	20260813	621	0.22715112196757797
12	20260813	622	0.22623089979015742
12	20260813	623	0.23035266879902777
12	20260813	624	0.23055465833526034
12	20260813	625	0.20034071389493135
12	20260813	626	0.22847461867889285
12	20260813	627	0.23312285012472042
12	20260813	628	0.21977571179128932
12	20260813	629	0.22115776398524684
12	20260813	630	0.2079505963231033
12	20260813	631	0.25417255758010143
12	20260813	632	0.21804735798949065
12	20260813	633	0.22496284580337295
12	20260813	634	0.21653943895342542
12	20260813	635	0.20550176795590536
12	20260813	636	0.21520792814307285
12	20260813	637	0.22388950409470376
12	20260813	638	0.22221460763833284
12	20260813	639	0.1951850681221688
12	20260813	640	0.22126319930357718
12	20260813	641	0.21910079701435875
12	20260813	642	0.23850705363337082
12	20260813	643	0.24712811718782746
12	20260813	644	0.216423324065204
12	20260813	645	0.2284827603983292
12	20260813	646	0.2261344297032598
12	20260813	647	0.21575541876457713
12	20260813	648	0.22055468680811924
12	20260813	649	0.19579714641494933
12	20260813	650	0.2263164352800007
12	20260813	651	0.215698219831775
12	20260813	652	0.2233941500248138
12	20260813	653	0.20875384549054127
12	20260813	654	0.19292866515899365
12	20260813	655	0.23532472029024304
12	20260813	656	0.23211276482351006
12	20260813	657	0.21770898353660953
12	20260813	658	0.19994114697207863
12	20260813	659	0.23090780034791708
12	20260813	660	0.22461438870741007
12	20260813	661	0.21955834372543065
12	20260813	662	0.22158733774960176
12	20260813	663	0.2134354751191743
12	20260813	664	0.2355297683125602
12	20260813	665	0.22581407257454167
12	20260813	666	0.22620782136345152
12	20260813	667	0.20017007319435115
12	20260813	668	0.21987019973472693
12	20260813	669	0.20825442486878987
12	20260813	670	0.21823425771271143
12	20260813	671	0.2130855806549149
12	20260813	672	0.2396608844081889
12	20260813	673	0.2360257466086454
12	20260813	674	0.21926383190219936
12	20260813	675	0.21720559230890635
12	20260813	676	0.23251768264028794
12	20260813	677	0.23928829983804578
12	20260813	678	0.1960938565165931
12	20260813	679	0.20637528962440566
12	20260813	680	0.21301111793458055
12	20260813	681	0.2146480449290488
12	20260813	682	0.1969700406150714
12	20260813	683	0.21699723510785884
12	20260813	684	0.21440767164718477
12	20260813	685	0.25163333738466553
12	20260813	686	0.2365935250321687
12	20260813	687	0.22033130659888575
12	20260813	688	0.23822228719714592
12	20260813	689	0.23332052630758876
12	20260813	690	0.2432132431268436
12	20260813	691	0.20011339185644605
12	20260813	692	0.2487895483972729
12	20260813	693	0.2174580010996497
12	20260813	694	0.22336856724852033
12	20260813	695	0.24664168996671743
12	20260813	696	0.21570290966659297
12	20260813	697	0.23111271156179786
12	20260813	698	0.21644749616849804
12	20260813	699	0.24278286640003663
12	20260813	700	0.22189717806728174
12	20260813	701	0.21831517482722207
12	20260813	702	0.2496316574118791
12	20260813	703	0.22353196206800324
12	20260813	704	0.21001726331089887
12	20260813	705	0.19003738191878167
12	20260813	706	0.224607145406842
12	20260813	707	0.22487056561743918
12	20260813	708	0.2237474808848609
12	20260813	709	0.20936083843921577
12	20260813	710	0.22382165688063047
12	20260813	711	0.2102300430000108
12	20260813	712	0.2215654834659952
12	20260813	713	0.23716400038196708
12	20260813	714	0.2351831547149794
12	20260813	715	0.2172938289625398
12	20260813	716	0.21890165031862896
12	20260813	717	0.212822595328131
12	20260813	718	0.22378854470705933
12	20260813	719	0.22467760328791786
12	20260813	720	0.22180992827674506
12	20260813	721	0.2268160408596825
12	20260813	722	0.22574705454082886
12	20260813	723	0.22261966039318076
12	20260813	724	0.23542138525286738
12	20260813	725	0.23903048983017644
12	20260813	726	0.2171513146909652
12	20260813	727	0.22425502322744328
12	20260813	728	0.22835328332521015
12	20260813	729	0.2275999152319404
12	20260813	730	0.25515694480498935
12	20260813	731	0.1946294906389363
12	20260813	732	0.1921293231231119
12	20260813	733	0.21531708245573156
12	20260813	734	0.22345852239456288
12	20260813	735	0.20732783344606215
12	20260813	736	0.21574430827867913
12	20260813	737	0.2001000098525289
12	20260813	738	0.22849229600918106
12	20260813	739	0.21348787740172454
12	20260813	740	0.21961356114979247
12	20260813	741	0.23392757343380172
12	20260813	742	0.23890776820241943
12	20260813	743	0.19362730409230627
12	20260813	744	0.22669463680992952
12	20260813	745	0.21647203006719165
12	20260813	746	0.22781585817967326
12	20260813	747	0.2212372093950653
12	20260813	748	0.22651391435470597
12	20260813	749	0.2358433055368739
12	20260813	750	0.21626977788217316
12	20260813	751	0.20108639194216396
12	20260813	752	0.1974671613041466
12	20260813	753	0.2310635486960656
12	20260813	754	0.2381019019728962
12	20260813	755	0.21003868263718195
12	20260813	756	0.22926990447979623
12	20260813	757	0.21982713422486488
12	20260813	758	0.24237416192350797
12	20260813	759	0.2175463352958001
12	20260813	760	0.2017303222344194
12	20260813	761	0.22162585121869535
12	20260813	762	0.2099595883469615
12	20260813	763	0.23897302376265797
12	20260813	764	0.25125601679702547
12	20260813	765	0.19829375225318513
12	20260813	766	0.22701559378963088
12	20260813	767	0.22106502237459486
12	20260813	768	0.21427273558597126
12	20260813	769	0.23761474150249023
12	20260813	770	0.22675345885922588
12	20260813	771	0.2127212658771632
12	20260813	772	0.2090301077170076
12	20260813	773	0.2308322672041122
12	20260813	774	0.2489088167432281
12	20260813	775	0.21218237254564615
12	20260813	776	0.2147043958656189
12	20260813	777	0.20621674868304649
12	20260813	778	0.23602504352744896
12	20260813	779	0.2182736877465909
12	20260813	780	0.2283854697660084
12	20260813	781	0.19337947351237156
12	20260813	782	0.21783256941511098
12	20260813	783	0.2545599199308509
12	20260813	784	0.22988099701050835
12	20260813	785	0.23086575101521717
12	20260813	786	0.19680777628469254
12	20260813	787	0.241980458879537
12	20260813	788	0.20592324937028927
12	20260813	789	0.20913656554264948
12	20260813	790	0.238979185592763
12	20260813	791	0.21805234701180942
12	20260813	792	0.22692642451274656
12	20260813	793	0.2131630462554544
12	20260813	794	0.2143331859892455
12	20260813	795	0.22298021843929994
12	20260813	796	0.22917787797615696
12	20260813	797	0.23387261074770108
12	20260813	798	0.21667056409378888
12	20260813	799	0.21183576558149342
12	20260813	800	0.20958857082025917
12	20260813	801	0.20173437161515168
12	20260813	802	0.22426765700627777
12	20260813	803	0.21265622789805896
12	20260813	804	0.2237350056893453
12	20260813	805	0.20595042558799997
12	20260813	806	0.2252851971926483
12	20260813	807	0.22772769548807054
12	20260813	808	0.2188160156173772
12	20260813	809	0.21203487307790375
12	20260813	810	0.21797981289144402
12	20260813	811	0.2029826993885667
12	20260813	812	0.21269721013617704
12	20260813	813	0.24164347510162942
12	20260813	814	0.24356877588146902
12	20260813	815	0.2546180971869523
12	20260813	816	0.21771958132642488
12	20260813	817	0.22354452876514877
12	20260813	818	0.23798961190584378
12	20260813	819	0.22536326795662753
12	20260813	820	0.2256116083470709
12	20260813	821	0.2311174096571021
12	20260813	822	0.22380192080839556
12	20260813	823	0.220893452316893
12	20260813	824	0.22430149043177972
12	20260813	825	0.24356578162141312
12	20260813	826	0.2308366897432063
12	20260813	827	0.22768727435260572
12	20260813	828	0.23080551207662342
12	20260813	829	0.21931278959604297
12	20260813	830	0.20754844599142983
12	20260813	831	0.23164734202057613
12	20260813	832	0.20370451031031736
12	20260813	833	0.23414018454576369
12	20260813	834	0.2179672526729221
12	20260813	835	0.2405966868242923
12	20260813	836	0.25634303632548877
12	20260813	837	0.24349191450483013
12	20260813	838	0.2088400442245631
12	20260813	839	0.2173897682118478
12	20260813	840	0.2073806259371513
12	20260813	841	0.20971887418974494
12	20260813	842	0.23280057944912252
12	20260813	843	0.2145796290497467
12	20260813	844	0.2285855571587977
12	20260813	845	0.2299274145780063
12	20260813	846	0.2488786417789861
12	20260813	847	0.24067983075570348
12	20260813	848	0.24928356361162016
12	20260813	849	0.2398192203301513
12	20260813	850	0.22343609323008462
12	20260813	851	0.2057518477966355
12	20260813	852	0.1908232743393139
12	20260813	853	0.23142021217398923
12	20260813	854	0.22497028356055443
12	20260813	855	0.23909862605333188
12	20260813	856	0.19419803420477114
12	20260813	857	0.22574546992505606
12	20260813	858	0.22920647568525238
12	20260813	859	0.2160968049689169
12	20260813	860	0.23322903899319136
12	20260813	861	0.21738369397451057
12	20260813	862	0.24599852497405064
12	20260813	863	0.2122937208506514
12	20260813	864	0.22660641633030038
12	20260813	865	0.24685344751894808
12	20260813	866	0.23707659445177065
12	20260813	867	0.2376605544370245
12	20260813	868	0.21512312617817142
12	20260813	869	0.19698591895297185
12	20260813	870	0.25474655184972333
12	20260813	871	0.22535674958946553
12	20260813	872	0.23455334807626216
12	20260813	873	0.2310012338691925
12	20260813	874	0.2258802325584115
12	20260813	875	0.24311427466966234
12	20260813	876	0.20303669871065477
12	20260813	877	0.22127304942998186
12	20260813	878	0.2293607255147208
12	20260813	879	0.237993022294753
12	20260813	880	0.21315517114439325
12	20260813	881	0.2118552272971231
12	20260813	882	0.22773697000814758
12	20260813	883	0.2269447281138932
12	20260813	884	0.24682528002542337
12	20260813	885	0.22906968381466114
12	20260813	886	0.22518118432601744
12	20260813	887	0.2395269925580455
12	20260813	888	0.23114836780984627
12	20260813	889	0.2329845735140224
12	20260813	890	0.22904884999983716
12	20260813	891	0.1999063560172748
12	20260813	892	0.21136206818673176
12	20260813	893	0.21385244517153085
12	20260813	894	0.19946710910085222
12	20260813	895	0.22700771943147985
12	20260813	896	0.22837245328596806
12	20260813	897	0.2325369665728787
12	20260813	898	0.22722977285263202
12	20260813	899	0.2115079018404374
12	20260813	900	0.2541487378063412
12	20260813	901	0.23198793055453915
12	20260813	902	0.25208509393377854
12	20260813	903	0.2143090797842292
12	20260813	904	0.2063651844321433
12	20260813	905	0.2499763088255223
12	20260813	906	0.20885572797932306
12	20260813	907	0.2307567560588636
12	20260813	908	0.20376739745646777
12	20260813	909	0.22806318520562907
12	20260813	910	0.20186778392774696
12	20260813	911	0.22952610716246397
12	20260813	912	0.23113356193618478
12	20260813	913	0.22965318865375733
12	20260813	914	0.2231176530655008
12	20260813	915	0.20951212283664988
12	20260813	916	0.22124955298762677
12	20260813	917	0.22659126258026846
12	20260813	918	0.20307467053855488
12	20260813	919	0.23059444792305867
12	20260813	920	0.1882618841737377
12	20260813	921	0.22529461824381863
12	20260813	922	0.22147508502121901
12	20260813	923	0.22248154314757201
12	20260813	924	0.20383675824444208
12	20260813	925	0.21778791450573742
12	20260813	926	0.23250396229690626
12	20260813	927	0.2282390028293409
12	20260813	928	0.22837926183731205
12	20260813	929	0.21693227976984944
12	20260813	930	0.21888628972913562
12	20260813	931	0.21253421485397267
12	20260813	932	0.24447761529310302
12	20260813	933	0.22892781358228653
12	20260813	934	0.2171772532556337
12	20260813	935	0.22449944794496718
12	20260813	936	0.2248223967546056
12	20260813	937	0.23222073066229348
12	20260813	938	0.2173335304368709
12	20260813	939	0.2353248454638977
12	20260813	940	0.2270323187046914
12	20260813	941	0.20932911978312058
12	20260813	942	0.25229528204379653
12	20260813	943	0.2204689935789152
12	20260813	944	0.22219576220501355
12	20260813	945	0.2208783670488278
12	20260813	946	0.20149803390095194
12	20260813	947	0.19975441622506906
12	20260813	948	0.21155277728387192
12	20260813	949	0.22401998209527338
12	20260813	950	0.2133845384555268
12	20260813	951	0.21428079843715794
12	20260813	952	0.20508903365352746
12	20260813	953	0.20937512989289606
12	20260813	954	0.20256555339367271
12	20260813	955	0.2235533781251049
12	20260813	956	0.23247122145402233
12	20260813	957	0.2204073246034052
12	20260813	958	0.21526137232134612
12	20260813	959	0.22937157654843265
12	20260813	960	0.2263238279276556
12	20260813	961	0.2173753547432901
12	20260813	962	0.22153703459159674
12	20260813	963	0.23614688296550565
12	20260813	964	0.23203677887214474
12	20260813	965	0.2594075332786149
12	20260813	966	0.22827687043843198
12	20260813	967	0.20852882663567165
12	20260813	968	0.24058322958374678
12	20260813	969	0.22756691834294246
12	20260813	970	0.220055818326133
12	20260813	971	0.2398022014334169
12	20260813	972	0.19371866864189907
12	20260813	973	0.21934252343014715
12	20260813	974	0.20575800117884185
12	20260813	975	0.2284266361404985
12	20260813	976	0.25005090589634515
12	20260813	977	0.19876196965248177
12	20260813	978	0.2273084417976995
12	20260813	979	0.22002472715004875
12	20260813	980	0.2320725560400771
12	20260813	981	0.22394883722773623
12	20260813	982	0.210072266335594
12	20260813	983	0.23932484776613586
12	20260813	984	0.2401980172695125
12	20260813	985	0.2343255186231926
12	20260813	986	0.19384825181693358
12	20260813	987	0.21890986177579586
12	20260813	988	0.24356052211693513
12	20260813	989	0.24506008630374027
12	20260813	990	0.20354631978147997
12	20260813	991	0.20572811516873507
12	20260813	992	0.2282554354565669
12	20260813	993	0.2473002072259607
12	20260813	994	0.20559240475285895
12	20260813	995	0.2285545297453078
12	20260813	996	0.22146683896586292
12	20260813	997	0.2323378802598957
12	20260813	998	0.22258501488909957
12	20260813	999	0.22812536668921807
